STATION,NAME,DATE,ACMC,ACMH,ACSC,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",9/28/13,,,,,3.13,,,0,,0,0,66,80,53,,,60,100,,,,,10.1,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",9/29/13,,,,,4.92,,,0,,0,0,66,76,57,,,280,280,,,,,19.9,23,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",9/30/13,,,,,4.92,,,0.01,,0,0,67,75,62,,,220,230,,,,,13,16.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/1/13,,,,,4.7,,,0,,0,0,68,81,58,,,240,220,,,,,16.1,21,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/2/13,,,,,1.57,,,0,,0,0,70,83,59,,,170,150,,,,,8.9,15,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/3/13,,,,,3.8,,,0.41,,0,0,72,80,68,,,250,240,,,,,25.1,33.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/4/13,,,,,4.03,,,0.46,,0,0,72,85,65,,,300,310,,,,,15,19.9,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/5/13,,,,,4.7,,,0.46,,0,0,72,83,66,,,170,150,,,,,23,28,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/6/13,,,,,9.62,,,2.23,,0,0,72,79,54,,,290,190,,,,,25.1,32,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/7/13,,,,,8.72,,,0.24,,0,0,56,62,48,,,250,240,,,,,19.9,25.9,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/8/13,,,,,3.58,,,0,,0,0,55,69,43,,,100,140,,,,,12.1,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/9/13,,,,,4.03,,,0,,0,0,58,72,48,,,100,100,,,,,12.1,15,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/10/13,,,,,0.89,,,0,,0,0,59,76,45,,,360,350,,,,,6.9,12.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/11/13,,,,,3.8,,,0,,0,0,63,79,48,,,50,20,,,,,10.1,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/12/13,,,,,2.68,,,0,,0,0,64,74,54,,,210,220,,,,,8.9,12.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/13/13,,,,,4.92,,,0,,0,0,64,71,56,,,330,10,,,,,14.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/14/13,,,,,5.59,,,0,,0,0,60,73,49,,,50,50,,,,,16.1,19.9,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/15/13,,,,,4.7,,,0.01,,0,0,59,71,49,,,170,180,,,,,10.1,15,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/16/13,,,,,7.38,,,0.22,,0,0,66,67,51,,,270,200,,,,,16.1,21,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/17/13,,,,,5.14,,,0.14,,0,0,52,56,44,,,270,270,,,,,16.1,21,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/18/13,,,,,5.82,,,0,,0,0,53,65,43,,,210,220,,,,,17,23,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/19/13,,,,,5.82,,,0.16,,0,0,49,51,40,,,300,290,,,,,21,23.9,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/20/13,,,,,7.61,,,0,,0,0,47,62,37,,,210,240,,,,,18.1,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/21/13,,,,,8.95,,,0.01,,0,0,54,67,42,,,300,300,,,,,23.9,30,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/22/13,,,,,6.26,,,0.1,,0,0,48,52,36,,,330,320,,,,,16.1,21.9,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/23/13,,,,,8.5,,,0.49,,0,0,42,48,35,,,280,290,,,,,28,31.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/24/13,,,,,7.83,,,0,,0,0,40,46,35,,,290,290,,,,,19.9,23,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/25/13,,,,,6.71,,,0,,0,0,39,49,30,,,300,270,,,,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/26/13,,,,,10.07,,,0,,0,0,40,48,32,,,210,200,,,,,23,32,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/27/13,,,,,1.79,,,0,,0,0,44,56,31,,,210,180,,,,,10.1,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/28/13,,,,,1.34,,,0,,0,0,45,62,32,,,40,40,,,,,8.9,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/29/13,,,,,2.68,,,0,,0,0,48,60,36,,,110,100,,,,,6.9,8.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/30/13,,,,,4.03,,,0,,0,0,56,65,50,,,140,150,,,,,10.1,13,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",10/31/13,,,,,13.2,,,0.98,,0,0,63,67,57,,,250,240,,,,,33.1,49,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/1/13,,,,,11.41,,,0.06,,0,0,58,62,52,,,270,250,,,,,29.1,38,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/2/13,,,,,10.51,,,0.02,,0,0,52,53,43,,,320,310,,,,,19.9,23,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/3/13,,,,,4.03,,,0,,0,0,46,53,41,,,90,100,,,,,10.1,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/4/13,,,,,8.05,,,0,,0,0,44,55,36,,,120,120,,,,,15,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/5/13,,,,,5.59,,,0,,0,0,54,62,49,,,160,160,,,,,12.1,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/6/13,,,,,9.17,,,0.42,,0,0,57,69,49,,,290,290,,,,,28,33.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/7/13,,,,,12.08,,,0.12,,0,0,49,52,40,,,330,300,,,,,23,30,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/8/13,,,,,6.04,,,0,,0,0,41,48,34,,,260,250,,,,,17,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/9/13,,,,,11.63,,,0,,0,0,45,60,38,,,240,230,,,,,28,36.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/10/13,,,,,10.74,,,0,,0,0,47,49,32,,,290,270,,,,,29.1,35.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/11/13,,,,,8.28,,,0.09,,0.3,0,40,51,30,,,350,340,,,,,23,29.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/12/13,,,,,12.3,,,0.08,,0.9,1.2,34,35,27,,,350,360,,,,,23.9,31.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/13/13,,,,,6.93,,,0,,0,0,30,39,23,,,210,220,,,,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/14/13,,,,,8.5,,,0,,0,0,37,52,28,,,180,180,,,,,19.9,23.9,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/15/13,,,,,7.61,,,0,,0,0,45,53,39,,,210,200,,,,,16.1,23,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/16/13,,,,,8.05,,,0,,0,0,51,62,47,,,180,180,,,,,17,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/17/13,,,,,15.66,,,0.59,,0,0,60,63,52,,,270,270,,,,,29.1,40,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/18/13,,,,,14.99,,,0,,0,0,50,53,37,,,290,290,,,,,28,35.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/19/13,,,,,6.04,,,0,,0,0,39,43,31,,,330,340,,,,,15,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/20/13,,,,,7.83,,,0,,0,0,37,49,30,,,90,90,,,,,16.1,19.9,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/21/13,,,,,5.82,,,0.14,,0,0,46,56,40,,,130,130,,,,,12.1,15,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/22/13,,,,,8.5,,,0.31,,0,0,51,53,37,,,340,340,,,,,23.9,33.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/23/13,,,,,12.3,,,0,,0,0,34,39,21,,,330,350,,,,,31.1,38.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/24/13,,,,,8.5,,,0,,0,0,22,28,17,,,330,310,,,,,17,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/25/13,,,,,7.16,,,0.05,,0.5,0,25,38,18,,,200,190,,,,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/26/13,,,,,4.47,,,0.3,,3,1.2,34,35,31,,,340,360,,,,,13,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/27/13,,,,,14.09,,,0,,0,2,29,32,24,,,330,320,,,,,25.1,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/28/13,,,,,6.71,,,0,,0,1.2,26,32,21,,,190,200,,,,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/29/13,,,,,3.36,,,0,,0,1.2,31,38,22,,,110,110,,,,,10.1,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",11/30/13,,,,,5.82,,,0,,0,0,33,43,27,,,180,180,,,,,13,15,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/1/13,,,,,3.8,,,0,,0,0,39,46,29,,,190,190,,,,,10.1,13,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/2/13,,,,,2.68,,,0.04,,0,0,40,47,34,,,350,70,,,,,8.9,12.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/3/13,,,,,4.47,,,0.02,,0,0,43,53,37,,,130,190,,,,,8.9,13,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/4/13,,,,,6.93,,,0,,0,0,53,63,48,,,140,140,,,,,15,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/5/13,,,,,11.18,,,0.24,,0,0,58,65,34,,,290,270,,,,,19.9,25.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/6/13,,,,,10.51,,,0.52,,5.1,0,33,35,27,,,350,360,,,,,17,21,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/7/13,,,,,7.61,,,0,,0,5.1,26,28,18,,,340,340,,,,,16.1,21,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/8/13,,,,,8.28,,,0.04,,0.9,3.9,23,32,19,,,90,100,,,,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/9/13,,,,,10.29,,,0.01,,0,3.1,32,35,27,,,250,240,,,,,18.1,23,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/10/13,,,,,9.84,,,0.16,,2.7,5.1,24,27,19,,,230,230,,,,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/11/13,,,,,9.62,,,0,,0,3.1,22,32,13,,,310,310,,,,,21,23.9,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/12/13,,,,,8.28,,,0,,0,3.1,17,20,11,,,210,210,,,,,17,21,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/13/13,,,,,4.25,,,0.02,,0.2,3.1,23,34,15,,,250,210,,,,,12.1,14.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/14/13,,,,,7.38,,,0.6,,1.9,3.1,34,38,31,,,280,290,,,,,17,21,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/15/13,,,,,13.87,,,0,,0,1.2,30,34,24,,,250,250,,,,,23.9,32,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/16/13,,,,,5.82,,,0.07,,1.1,1.2,24,30,21,,,270,270,,,,,21,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/17/13,,,,,8.95,,,0.01,,0.1,1.2,29,34,27,,,300,290,,,,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/18/13,,,,,9.4,,,0,,0,2,28,33,26,,,250,250,,,,,16.1,21,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/19/13,,,,,5.82,,,0,,0,1.2,38,50,30,,,220,220,,,,,14.1,18.1,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/20/13,,,,,11.63,,,0.02,,0,0,51,58,47,,,210,210,,,,,21.9,31.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/21/13,,,,,12.08,,,1.67,,0,0,58,69,57,,,180,190,,,,,23.9,33.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/22/13,,,,,13.42,,,0.5,,0,0,61,68,43,,,170,170,,,,,30,40.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/23/13,,,,,12.3,,,0.02,,0,0,38,43,28,,,290,290,,,,,21,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/24/13,,,,,9.84,,,0.02,,0.5,0,22,29,13,,,290,290,,,,,21.9,28,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/25/13,,,,,7.38,,,0,,0,0,21,33,16,,,190,170,,,,,17,23,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/26/13,,,,,11.86,,,0,,0,0,34,39,30,,,270,250,,,,,23,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/27/13,,,,,6.93,,,0,,0,0,36,45,32,,,220,220,,,,,13,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/28/13,,,,,6.71,,,0,,0,0,40,52,32,,,210,210,,,,,15,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/29/13,,,,,7.83,,,0.34,,0,0,42,44,34,,,290,290,,,,,23,29.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/30/13,,,,,7.83,,,0,,0,0,31,34,26,,,300,300,,,,,21,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",12/31/13,,,,,9.62,,,0,,0.2,0,26,29,23,,,280,250,,,,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/1/14,,,,,4.03,,,0,,0,0,30,40,23,,,180,20,,,,,10.1,13,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/2/14,,,,,14.09,,,0.26,,3.3,1.2,28,30,11,,,350,350,,,,,29.1,38,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/3/14,,,,,6.93,,,0,,0,3.1,9,15,1,,,330,330,,,,,21.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/4/14,,,,,7.83,,,0,,0,3.1,19,35,11,,,190,180,,,,,18.1,23,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/5/14,,,,,7.61,,,0.35,,0,2,35,47,27,,,290,290,,,,,28,33.1,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/6/14,,,,,20.58,,,0.02,,0.3,0,17,33,-7,,,290,300,,,,,32,38,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/7/14,,,,,14.99,,,0,,0,0,-2,11,-7,,,250,240,,,,,23.9,31.1,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/8/14,,,,,4.92,,,0,,0,0,15,26,10,,,200,200,,,,,13,15,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/9/14,,,,,4.47,,,0.1,,1.2,0,27,35,21,,,180,130,,,,,12.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/10/14,,,,,7.61,,,0.01,,0.1,1.2,37,48,32,,,130,120,,,,,15,21,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/11/14,,,,,13.65,,,0.69,,0,0,49,53,36,,,270,270,,,,,33.1,40,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/12/14,,,,,9.17,,,0,,0,0,37,41,33,,,290,290,,,,,19.9,23,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/13/14,,,,,9.17,,,0.23,,0,0,44,50,40,,,190,180,,,,,17,23.9,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/14/14,,,,,8.28,,,0.01,,0,0,42,47,35,,,290,290,,,,,25.9,32,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/15/14,,,,,10.51,,,0,,0,0,33,35,23,,,240,240,,,,,19.9,23.9,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/16/14,,,,,10.29,,,0.04,,0.4,0,25,31,21,,,190,170,,,,,19.9,23.9,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/17/14,,,,,10.29,,,0.09,,0.9,0,31,35,13,,,270,270,,,,,25.9,35.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/18/14,,,,,8.95,,,0.09,,1.5,1.2,17,23,11,,,230,240,,,,,15,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/19/14,,,,,10.51,,,0.01,,0.1,2,25,33,21,,,210,210,,,,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/20/14,,,,,8.28,,,0,,0,2,34,37,29,,,300,280,,,,,17,21,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/21/14,,,,,12.75,,,0.06,,0.7,1.2,23,30,6,,,20,10,,,,,25.1,35.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/22/14,,,,,6.04,,,0.01,,0.4,1.2,7,13,0,,,190,180,,,,,13,17,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/23/14,,,,,14.54,,,0.01,,0.2,1.2,10,15,2,,,280,300,,,,,21,25.9,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/24/14,,,,,12.53,,,0,,0,1.2,6,22,0,,,210,210,,,,,25.1,33.1,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/25/14,,,,,17.9,,,0.23,,4.2,3.1,22,31,11,,,270,230,,,,,31.1,40.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/26/14,,,,,7.61,,,0.17,,4.1,3.9,15,40,6,,,240,240,,,,,21,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/27/14,,,,,16.78,,,0.01,,0.2,3.9,20,42,-4,,,290,290,,,,,42.9,48.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/28/14,,,,,3.58,,,0,,0,3.9,-2,6,-11,,,290,290,,,,,12.1,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/29/14,,,,,6.49,,,0,,0,3.9,3,20,-9,,,250,230,,,,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/30/14,,,,,8.95,,,0,,0,3.9,16,32,7,,,180,180,,,,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1/31/14,,,,,5.59,,,0.01,,0.1,3.1,32,35,31,,,210,200,,,,,17,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/1/14,,,,,4.92,,,0,,0,2,39,51,34,,,170,170,,,,,15,19.9,,,,,,,,,,1,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/2/14,,,,,9.4,,,0.18,,0,0,36,44,27,,,330,330,,,,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/3/14,,,,,8.28,,,0,,0,0,28,32,19,,,360,10,,,,,16.1,19.9,,,1,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/4/14,,,,,6.93,,,0.69,,7.1,0,25,32,19,,,40,40,,,,,17,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2/5/14,,,,,9.62,,,0.52,,3.5,7.1,28,31,22,,,330,320,,,,,21,25.1,,,,,,,,,,,,,,,,,,,,,,
